# Frequency       Real(mHT)             Imag(mHT)
112265.46573200     0.573779305252433    -3.227638202901172
112265.46608300     0.578593861912254    -3.238617029811868
112265.46643400     0.583463325205851    -3.249662402450530
112265.46678500     0.588388450217055    -3.260774824544774
112265.46713600     0.593370004560410    -3.271954804892858
112265.46748700     0.598408767998434    -3.283202856008638
112265.46783800     0.603505532020958    -3.294519492715125
112265.46818900     0.608661101319460    -3.305905234946559
112265.46854000     0.613876293396707    -3.317360606365343
112265.46889100     0.619151938137116    -3.328886132926368
112265.46924200     0.624488879338569    -3.340482345727224
112265.46959300     0.629887974314558    -3.352149779596163
112265.46994400     0.635350093455449    -3.363888971625994
112265.47029500     0.640876121820650    -3.375700464073202
112265.47064600     0.646466958733264    -3.387584802915748
112265.47099700     0.652123517332301    -3.399542536355432
112265.47134800     0.657846726228093    -3.411574217766498
112265.47169900     0.663637529089602    -3.423680404222103
112265.47205000     0.669496884187512    -3.435861654963878
112265.47240100     0.675425766116120    -3.448118534400614
112265.47275200     0.681425165373325    -3.460451610602102
112265.47310300     0.687496087894703    -3.472861453734546
112265.47345400     0.693639556845126    -3.485348639109881
112265.47380500     0.699856612191614    -3.497913745645532
112265.47415600     0.706148310228459    -3.510557354264320
112265.47450700     0.712515725442033    -3.523280050994752
112265.47485800     0.718959950076737    -3.536082425395325
112265.47520900     0.725482093651222    -3.548965068917243
112265.47556000     0.732083284900135    -3.561928578056156
112265.47591100     0.738764671333320    -3.574973552739271
112265.47626200     0.745527418743313    -3.588100594649306
112265.47661300     0.752372713227929    -3.601310310427850
112265.47696400     0.759301760742981    -3.614603310023608
112265.47731500     0.766315786601179    -3.627980204975676
112265.47766600     0.773416037579738    -3.641441611668744
112265.47801700     0.780603781466894    -3.654988149640523
112265.47836800     0.787880306552423    -3.668620439822390
112265.47871900     0.795246924131922    -3.682339108416969
112265.47907000     0.802704966511015    -3.696144782309911
112265.47942100     0.810255789560677    -3.710038092971268
112265.47977200     0.817900772254212    -3.724019674690211
112265.48012300     0.825641316144350    -3.738090162739680
112265.48047400     0.833478847719660    -3.752250196769458
112265.48082500     0.841414817936378    -3.766500418994090
112265.48117600     0.849450701687831    -3.780841472308657
112265.48152700     0.857588000263237    -3.795274003732999
112265.48187800     0.865828240874812    -3.809798662550112
112265.48222900     0.874172976119910    -3.824416098370407
112265.48258000     0.882623786547554    -3.839126964626307
112265.48293100     0.891182280181412    -3.853931916658354
112265.48328200     0.899850091974988    -3.868831609724840
112265.48363300     0.908628886491640    -3.883826702545938
112265.48398400     0.917520357423927    -3.898917855334302
112265.48433500     0.926526227042365    -3.914105727746753
112265.48468600     0.935648248994895    -3.929390982476804
112265.48503700     0.944888207823284    -3.944774283226149
112265.48538800     0.954247918405871    -3.960256292594897
112265.48573900     0.963729228882891    -3.975837675720835
112265.48609000     0.973334020170583    -3.991519098188051
112265.48644100     0.983064205398448    -4.007301223851607
112265.48679200     0.992921732967156    -4.023184718521716
112265.48714300     1.002908586061060    -4.039170247805186
112265.48749400     1.013026782080562    -4.055258474860095
112265.48784500     1.023278375839624    -4.071450064122621
112265.48819600     1.033665459077525    -4.087745679076471
112265.48854700     1.044190159886827    -4.104145979932802
112265.48889800     1.054854646058063    -4.120651627396716
112265.48924900     1.065661124591417    -4.137263280359594
112265.48960000     1.076611841120983    -4.153981593498755
112265.48995100     1.087709083414409    -4.170807221080289
112265.49030200     1.098955180885367    -4.187740814568460
112265.49065300     1.110352504014707    -4.204783020139084
112265.49100400     1.121903468013260    -4.221934482514743
112265.49135500     1.133610532335992    -4.239195842484754
112265.49170600     1.145476200100555    -4.256567734325655
112265.49205700     1.157503021921993    -4.274050789664037
112265.49240800     1.169693595429321    -4.291645634899914
112265.49275900     1.182050564682062    -4.309352888526947
112265.49311000     1.194576624185900    -4.327173165017288
112265.49346100     1.207274518412468    -4.345107072140458
112265.49381200     1.220147041214329    -4.363155208175013
112265.49416300     1.233197040031045    -4.381318165808956
112265.49451400     1.246427415412874    -4.399596529345265
112265.49486500     1.259841120434572    -4.417990871795786
112265.49521600     1.273441165101731    -4.436501758789778
112265.49556700     1.287230615878937    -4.455129745656100
112265.49591800     1.301212595102615    -4.473875374389186
112265.49626900     1.315390285597904    -4.492739177557036
112265.49662000     1.329766930211608    -4.511721675248957
112265.49697100     1.344345831224142    -4.530823371902342
112265.49732200     1.359130355187434    -4.550044760199935
112265.49767300     1.374123932462922    -4.569386317870993
112265.49802400     1.389330056632213    -4.588848504365980
112265.49837500     1.404752289566938    -4.608431764731714
112265.49872600     1.420394260971548    -4.628136526252117
112265.49907700     1.436259667792073    -4.647963194956667
112265.49942800     1.452352279528983    -4.667912159460229
112265.49977900     1.468675937784167    -4.687983787427970
112265.50013000     1.485234555666610    -4.708178421901807
112265.50048100     1.502032123359480    -4.728496385089715
112265.50083200     1.519072707670130    -4.748937974637718
112265.50118300     1.536360451430823    -4.769503459756568
112265.50153400     1.553899579331355    -4.790193084943313
112265.50188500     1.571694397470132    -4.811007066041157
112265.50223600     1.589749292747273    -4.831945586146616
112265.50258700     1.608068738973961    -4.853008799243683
112265.50293800     1.626657296421688    -4.874196826030097
112265.50328900     1.645519611204103    -4.895509749582931
112265.50364000     1.664660421673926    -4.916947618882993
112265.50399100     1.684084557966334    -4.938510444383526
112265.50434200     1.703796941364527    -4.960198193409619
112265.50469300     1.723802590994581    -4.982010793547436
112265.50504400     1.744106623357452    -5.003948127928662
112265.50539500     1.764714251671643    -5.026010030336203
112265.50574600     1.785630792875554    -5.048196288429503
112265.50609700     1.806861667140695    -5.070506638714940
112265.50644800     1.828412397182865    -5.092940761327141
112265.50679900     1.850288615580366    -5.115498283057883
112265.50715000     1.872496064258798    -5.138178771979238
112265.50750100     1.895040593759599    -5.160981731866319
112265.50785200     1.917928170880918    -5.183906604993148
112265.50820300     1.941164878121533    -5.206952766371555
112265.50855400     1.964756912892595    -5.230119517777338
112265.50890500     1.988710595485753    -5.253406090271946
112265.50925600     2.013032368460346    -5.276811638015929
112265.50960700     2.037728795780331    -5.300335231856351
112265.50995800     2.062806571111631    -5.323975861528038
112265.51030900     2.088272517132272    -5.347732428995939
112265.51066000     2.114133584572182    -5.371603741557064
112265.51101100     2.140396860837865    -5.395588513669515
112265.51136200     2.167069569220227    -5.419685359773280
112265.51171300     2.194159067809179    -5.443892786854963
112265.51206400     2.221672858439268    -5.468209195846900
112265.51241500     2.249618585763582    -5.492632873870685
112265.51276600     2.278004036008419    -5.517161986207595
112265.51311700     2.306837146227716    -5.541794577203829
112265.51346800     2.336126003203797    -5.566528561875277
112265.51381900     2.365878841999244    -5.591361717221325
112265.51417000     2.396104055500728    -5.616291682564906
112265.51452100     2.426810193098222    -5.641315950451755
112265.51487200     2.458005958981416    -5.666431857238848
112265.51522300     2.489700221944591    -5.691636582791486
112265.51557400     2.521902013784940    -5.716927140603555
112265.51592500     2.554620527278963    -5.742300367586627
112265.51627600     2.587865126209230    -5.767752923038212
112265.51662700     2.621645343409083    -5.793281277904077
112265.51697800     2.655970878340415    -5.818881703687810
112265.51732900     2.690851607289775    -5.844550270597042
112265.51768000     2.726297580970832    -5.870282835862978
112265.51803100     2.762319021608169    -5.896075031684681
112265.51838200     2.798926333234004    -5.921922262452856
112265.51873300     2.836130098740949    -5.947819692036211
112265.51908400     2.873941076356285    -5.973762230669936
112265.51943500     2.912370209951133    -5.999744531149597
112265.51978600     2.951428625413742    -6.025760974989803
112265.52013700     2.991127626374869    -6.051805658162256
112265.52048800     3.031478704418115    -6.077872386146694
112265.52083900     3.072493534617143    -6.103954658864021
112265.52119000     3.114183970345183    -6.130045655167441
112265.52154100     3.156562053247203    -6.156138226632828
112265.52189200     3.199640007753783    -6.182224881167937
112265.52224300     3.243430234774465    -6.208297766160285
112265.52259400     3.287945321260122    -6.234348660887437
112265.52294500     3.333198033469493    -6.260368958706397
112265.52329600     3.379201309308165    -6.286349648765338
112265.52364700     3.425968267270976    -6.312281306916542
112265.52399800     3.473512198195012    -6.338154076395919
112265.52434900     3.521846555961866    -6.363957648015149
112265.52470000     3.570984965565204    -6.389681249465681
112265.52505100     3.620941213035649    -6.415313624411772
112265.52540200     3.671729234172898    -6.440843011093855
112265.52575300     3.723363121432332    -6.466257129925957
112265.52610400     3.775857111651903    -6.491543160945322
112265.52645500     3.829225572422942    -6.516687720782077
112265.52680600     3.883483007431443    -6.541676848474273
112265.52715700     3.938644041554151    -6.566495981247876
112265.52750800     3.994723404412670    -6.591129929842624
112265.52785900     4.051735933739024    -6.615562862502784
112265.52821000     4.109696557339171    -6.639778279105042
112265.52856100     4.168620273303113    -6.663758984879902
112265.52891200     4.228522150892053    -6.687487072584722
112265.52926300     4.289417308791867    -6.710943895058120
112265.52961400     4.351320891374298    -6.734110037443570
112265.52996500     4.414248066525196    -6.756965297619256
112265.53031600     4.478213999529006    -6.779488657338993
112265.53066700     4.543233824695256    -6.801658253155490
112265.53101800     4.609322639464343    -6.823451355272691
112265.53136900     4.676495473181693    -6.844844337541535
112265.53172000     4.744767253319873    -6.865812647397981
112265.53207100     4.814152795116084    -6.886330783424570
112265.53242200     4.884666764412240    -6.906372264608491
112265.53277300     4.956323637623242    -6.925909599762306
112265.53312400     5.029137686081715    -6.944914264235995
112265.53347500     5.103122932045158    -6.963356669022911
112265.53382600     5.178293101490666    -6.981206130322729
112265.53417700     5.254661602275248    -6.998430846042281
112265.53452800     5.332241472351692    -7.014997865556597
112265.53487900     5.411045324418420    -7.030873060311455
112265.53523000     5.491085316958276    -7.046021100995876
112265.53558100     5.572373093671930    -7.060405429036563
112265.53593200     5.654919718991524    -7.073988229428508
112265.53628300     5.738735641050590    -7.086730409757741
112265.53663400     5.823830621353355    -7.098591574835060
112265.53698500     5.910213660188631    -7.109530003288712
112265.53733600     5.997892950627088    -7.119502629969356
112265.53768700     6.086875797515229    -7.128465025512781
112265.53803800     6.177168531924441    -7.136371378632432
112265.53838900     6.268776455390404    -7.143174483847484
112265.53874000     6.361703747478296    -7.148825728204118
112265.53909100     6.455953368595388    -7.153275081663416
112265.53944200     6.551526993910457    -7.156471092552400
112265.53979300     6.648424909010407    -7.158360884161810
112265.54014400     6.746645900725645    -7.158890156124472
112265.54049500     6.846187180526627    -7.158003190486809
112265.54084600     6.947044268215947    -7.155642861417753
112265.54119700     7.049210870899408    -7.151750650995909
112265.54154800     7.152678796188424    -7.146266669306073
112265.54189900     7.257437824482447    -7.139129681012838
112265.54225000     7.363475576902942    -7.130277139482898
112265.54260100     7.470777419370456    -7.119645224790228
112265.54295200     7.579326324867786    -7.107168891378937
112265.54330300     7.689102732072953    -7.092781924888318
112265.54365400     7.800084442362578    -7.076417002340621
112265.54400500     7.912246474536840    -7.058005765474619
112265.54435600     8.025560917068818    -7.037478904939919
112265.54470700     8.139996821334348    -7.014766247160286
112265.54505800     8.255520052641055    -6.989796858071096
112265.54540900     8.372093140467824    -6.962499159407789
112265.54576000     8.489675172734851    -6.932801046679333
112265.54611100     8.608221648607376    -6.900630027875216
112265.54646200     8.727684332807414    -6.865913376267278
112265.54681300     8.848011157489399    -6.828578283465032
112265.54716400     8.969146084134461    -6.788552037035275
112265.54751500     9.091028969919945    -6.745762213428468
112265.54786600     9.213595485671785    -6.700136869075966
112265.54821700     9.336776996131457    -6.651604759642677
112265.54856800     9.460500448343954    -6.600095575231862
112265.54891900     9.584688316075935    -6.545540170782536
112265.54927000     9.709258509656031    -6.487870827714020
112265.54962100     9.834124298194457    -6.427021531325869
112265.54997200     9.959194292567579    -6.362928239243998
112265.55032300    10.084372397655468    -6.295529183412539
112265.55067400    10.209557781662319    -6.224765186505849
112265.55102500    10.334644910972713    -6.150579963796165
112265.55137600    10.459523558610092    -6.072920459773029
112265.55172700    10.584078834638442    -5.991737196426402
112265.55207800    10.708191286520025    -5.906984599713605
112265.55242900    10.831736977608843    -5.818621360629507
112265.55278000    10.954587592174079    -5.726610803543418
112265.55313100    11.076610613927633    -5.630921223624305
112265.55348200    11.197669486934007    -5.531526257199936
112265.55383300    11.317623806801398    -5.428405253254693
112265.55418400    11.436329587411139    -5.321543603114436
112265.55453500    11.553639513404928    -5.210933099874005
112265.55488600    11.669403225211211    -5.096572291210031
112265.55523700    11.783467679417299    -4.978466777922526
112265.55558800    11.895677496764666    -4.856629537735031
112265.55593900    12.005875342762870    -4.731081233464942
112265.55629000    12.113902380535048    -4.601850453443563
112265.55664100    12.219598711037095    -4.468973971919165
112265.55699200    12.322803843198495    -4.332496984216772
112265.55734300    12.423357229694759    -4.192473260484408
112265.55769400    12.521098787292832    -4.048965314145526
112265.55804500    12.615869441253986    -3.902044535835075
112265.55839600    12.707511725004357    -3.751791233190922
112265.55874700    12.795870358880077    -3.598294681085942
112265.55909800    12.880792843867146    -3.441653129563986
112265.55944900    12.962130096607391    -3.281973707109683
112265.55980000    13.039737055558266    -3.119372332232698
112265.56015100    13.113473290311262    -2.953973577677155
112265.56050200    13.183203635167176    -2.785910422932228
112265.56085300    13.248798784275717    -2.615324016119547
112265.56120400    13.310135876250341    -2.442363387194503
112265.56155500    13.367099084164083    -2.267185046963095
112265.56190600    13.419580157059720    -2.089952600477470
112265.56225700    13.467478936772144    -1.910836314907162
112265.56260800    13.510703860946041    -1.730012575889515
112265.56295900    13.549172408587221    -1.547663367459791
112265.56331000    13.582811507925470    -1.363975714226163
112265.56366100    13.611557912744919    -1.179141019825692
112265.56401200    13.635358514959092    -0.993354441971686
112265.56436300    13.654170609315853    -0.806814241597028
112265.56471400    13.667962112000488    -0.619721040504887
112265.56506500    13.676711713308785    -0.432277131393832
112265.56541600    13.680408976466060    -0.244685776734820
112265.56576700    13.679054380264160    -0.057150431468637
112265.56611800    13.672659298651446     0.130125964946807
112265.56646900    13.661245925513908     0.316941691634889
112265.56682000    13.644847138401778     0.503097008942369
112265.56717100    13.623506307409780     0.688394835432804
112265.56752200    13.597277053442264     0.872641404643235
112265.56787300    13.566222945735383     1.055646965316989
112265.56822400    13.530417157563257     1.237226382204015
112265.56857500    13.489942080052097     1.417199703617360
112265.56892600    13.444888880012719     1.595392758655272
112265.56927700    13.395357032657811     1.771637645221724
112265.56962800    13.341453824462789     1.945773175514562
112265.56997900    13.283293807963240     2.117645340844765
112265.57033000    13.220998250213505     2.287107662422112
112265.57068100    13.154694565143606     2.454021494774092
112265.57103200    13.084515707365732     2.618256342228817
112265.57138300    13.010599578724456     2.779690061705153
112265.57173400    12.933088432571427     2.938209017825578
112265.57208500    12.852128249027036     3.093708248832021
112265.57243600    12.767868140750647     3.246091523911189
112265.57278700    12.680459768872078     3.395271356527393
112265.57313800    12.590056738170620     3.541169029700921
112265.57348900    12.496814037933575     3.683714521645382
112265.57384000    12.400887502964427     3.822846394140429
112265.57419100    12.302433259932425     3.958511696437758
112265.57454200    12.201607231191163     4.090665781122840
112265.57489300    12.098564665706450     4.219272091319510
112265.57524400    11.993459658838777     4.344301968370578
112265.57559500    11.886444737713882     4.465734384443437
112265.57594600    11.777670477527399     4.583555655812978
112265.57629700    11.667285107649448     4.697759181872592
112265.57664800    11.555434187917085     4.808345122266695
112265.57699900    11.442260316820846     4.915320063759125
112265.57735000    11.327902828214770     5.018696717552444
112265.57770100    11.212497559755848     5.118493567231850
112265.57805200    11.096176651856748     5.214734514496111
112265.57840300    10.979068332209494     5.307448558945657
112265.57875400    10.861296771156891     5.396669439685514
112265.57910500    10.742981964502851     5.482435281306866
112265.57945600    10.624239597878285     5.564788276106701
112265.57980700    10.505180979342580     5.643774337664223
112265.58015800    10.385912995303540     5.719442763740144
112265.58050900    10.266538043506994     5.791845936100828
112265.58086000    10.147154030562140     5.861038999497630
112265.58121100    10.027854388200094     5.927079553291070
112265.58156200     9.908728062138238     5.990027379302037
112265.58191300     9.789859561239615     6.049944154956752
112265.58226400     9.671329020813623     6.106893180945608
112265.58261500     9.553212234452181     6.160939143251539
112265.58296600     9.435580741795567     6.212147865145742
112265.58331700     9.318501926168764     6.260586074365121
112265.58366800     9.202039077316860     6.306321201920840
112265.58401900     9.086251505868363     6.349421174331606
112265.58437000     8.971194663921858     6.389954220787511
112265.58472100     8.856920228053184     6.427988708610067
112265.58507200     8.743476230187614     6.463592974640534
112265.58542300     8.630907191469001     6.496835170657815
112265.58577400     8.519254216660547     6.527783133425704
112265.58612500     8.408555132969937     6.556504252457413
112265.58647600     8.298844629385835     6.583065350499957
112265.58682700     8.190154355408803     6.607532584867210
112265.58717800     8.082513061208861     6.629971347773901
112265.58752900     7.975946736412632     6.650446177863417
112265.58788000     7.870478707821142     6.669020688863269
112265.58823100     7.766129775976353     6.685757498183921
112265.58858200     7.662918349009455     6.700718165118338
112265.58893300     7.560860535530361     6.713963142631443
112265.58928400     7.459970274157584     6.725551729817925
112265.58963500     7.360259459435524     6.735542032407730
112265.58998600     7.261738027366341     6.743990933585505
112265.59033700     7.164414075687787     6.750954066077549
112265.59068800     7.068293980008518     6.756485790839064
112265.59103900     6.973382470491931     6.760639183089898
112265.59139000     6.879682741643967     6.763466020146770
112265.59174100     6.787196557712722     6.765016774556958
112265.59209200     6.695924319834329     6.765340611941150
112265.59244300     6.605865164840850     6.764485391129658
112265.59279400     6.517017059643800     6.762497668466056
112265.59314500     6.429376858745645     6.759422704505965
112265.59349600     6.342940392122153     6.755304473493798
112265.59384700     6.257702548794651     6.750185676039171
112265.59419800     6.173657325026707     6.744107752185841
112265.59454900     6.090797901713664     6.737110897737857
112265.59490000     6.009116717676493     6.729234082977456
112265.59525100     5.928605505823948     6.720515069681269
112265.59560200     5.849255377294774     6.710990434141008
112265.59595300     5.771056852074190     6.700695586235406
112265.59630400     5.693999920472633     6.689664792821296
112265.59665500     5.618074100988197     6.677931202483128
112265.59700600     5.543268466973138     6.665526866665007
112265.59735700     5.469571699699403     6.652482765311546
112265.59770800     5.396972138125494     6.638828833408390
112265.59805900     5.325457799009869     6.624593982820224
112265.59841000     5.255016422457182     6.609806129083360
112265.59876100     5.185635514483058     6.594492218738116
112265.59911200     5.117302361422730     6.578678251058252
112265.59946300     5.050004068834008     6.562389305159960
112265.59981400     4.983727597726130     6.545649567372458
112265.60016500     4.918459774070436     6.528482352265814
112265.60051600     4.854187321892100     6.510910129456505
112265.60086700     4.790896893975813     6.492954550464508
112265.60121800     4.728575077226814     6.474636468624020
112265.60156900     4.667208420720621     6.455975965140887
112265.60192000     4.606783461632570     6.436992375045711
112265.60227100     4.547286727127598     6.417704305713907
112265.60262200     4.488704758066500     6.398129661868661
112265.60297300     4.431024130833821     6.378285670367657
112265.60332400     4.374231456360763     6.358188897168745
112265.60367500     4.318313400113126     6.337855271080813
112265.60402600     4.263256700417940     6.317300107220962
112265.60437700     4.209048165150640     6.296538122345979
112265.60472800     4.155674688557121     6.275583457237079
112265.60507900     4.103123266607616     6.254449698740006
112265.60543000     4.051380991809435     6.233149893445296
112265.60578100     4.000435067346219     6.211696568655956
112265.60613200     3.950272819920298     6.190101752979429
112265.60648300     3.900881693086713     6.168376988385391
112265.60683400     3.852249259129511     6.146533349751677
112265.60718500     3.804363229790980     6.124581464018656
112265.60753600     3.757211448464268     6.102531520685323
112265.60788700     3.710781900167916     6.080393289962099
112265.60823800     3.665062720504560     6.058176140527665
112265.60858900     3.620042186996597     6.035889048545418
112265.60894000     3.575708727468158     6.013540614474852
112265.60929100     3.532050927526051     5.991139079491078
112265.60964200     3.489057521276222     5.968692333116737
112265.60999300     3.446717398376860     5.946207928759302
112265.61034400     3.405019610289907     5.923693098865735
112265.61069500     3.363953360575916     5.901154761272682
112265.61104600     3.323508010841332     5.878599533545553
112265.61139700     3.283673085971290     5.856033746948856
112265.61174800     3.244438264164835     5.833463451619314
112265.61209900     3.205793381965128     5.810894429787968
112265.61245000     3.167728438650476     5.788332208649335
112265.61280100     3.130233586142418     5.765782064461813
112265.61315200     3.093299133277402     5.743249034735110
112265.61350300     3.056915549504472     5.720737930082005
112265.61385400     3.021073454773392     5.698253337347041
112265.61420500     2.985763623180265     5.675799630840777
112265.61455600     2.950976986096518     5.653380983255895
112265.61490700     2.916704622122080     5.631001367920872
112265.61525800     2.882937760216214     5.608664569159572
112265.61560900     2.849667782361021     5.586374192350456
112265.61596000     2.816886213647132     5.564133665396181
112265.61631100     2.784584724982055     5.541946248283305
112265.61666200     2.752755135374232     5.519815042359269
112265.61701300     2.721389402203457     5.497742991102501
112265.61736400     2.690479623583309     5.475732888952726
112265.61771500     2.660018040337047     5.453787389875738
112265.61806600     2.629997026492350     5.431909007511936
112265.61841700     2.600409091361457     5.410100123343256
112265.61876800     2.571246881267361     5.388362994610320
112265.61911900     2.542503170292561     5.366699753911377
112265.61947000     2.514170862128894     5.345112416766568
112265.61982100     2.486242991602715     5.323602888947301
112265.62017200     2.458712715698253     5.302172965591020
112265.62052300     2.431573315220359     5.280824338218670
112265.62087400     2.404818196158189     5.259558601531253
112265.62122500     2.378440880997136     5.238377252099871
112265.62157600     2.352435010229920     5.217281694887382
112265.62192700     2.326794343590981     5.196273249562377
112265.62227800     2.301512751665437     5.175353148818089
112265.62262900     2.276584217277370     5.154522544444893
112265.62298000     2.252002836621156     5.133782513207252
112265.62333100     2.227762811171452     5.113134054839922
112265.62368200     2.203858448972094     5.092578097713483
112265.62403300     2.180284165685797     5.072115504315719
112265.62438400     2.157034476805292     5.051747068968405
112265.62473500     2.134103998862046     5.031473523124281
112265.62508600     2.111487450411327     5.011295540490166
